Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Approx_Price,Product_Description,Image_URL,Wattage_W,Lumen_Output_lm,Color_Temperature_K,IP_Rating,Beam_Angle,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code,Product_URL
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-surface-lheaarp7pl1w015.html,,Standard,SKULHEAARP7PL1W015,2233.00,1558.00,N/A,N/A,Key Features Environment Friendly : Environment-friendly as it does not contain Mercury Long life & Photobiologically Safe LEDs : L70B50: 50000 hours Operating Temperature : -10 °C to +45 °C Operating Voltage Range : 140 V - 270 V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_surface__1_2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-surface-lheaarp6pl1w015.html,,Standard,SKULHEAARP6PL1W015,2233.00,1558.00,N/A,N/A,Key Features Environment Friendly : Environment-friendly as it does not contain Mercury Long life & Photobiologically Safe LEDs : L70B50: 50000 hours Operating Temperature : -10 °C to +45 °C Operating Voltage Range : 140 V - 270 V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_surface__2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-surface-lheaarp5pl1w015.html,,Standard,SKULHEAARP5PL1W015,2233.00,1647.00,N/A,N/A,Key Features Environment Friendly : Environment-friendly as it does not contain Mercury Long life & Photobiologically Safe LEDs : L70B50: 50000 hours Operating Temperature : -10 °C to +45 °C Operating Voltage Range : 140 V - 270 V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_surface__1_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-surface-lheaarp7pl1w010.html,,Standard,SKULHEAARP7PL1W010,2167.00,1529.00,N/A,N/A,Key Features Environment Friendly : Environment-friendly as it does not contain Mercury Long life & Photobiologically Safe LEDs : L70B50: 50000 hours Operating Temperature : -10 °C to +45 °C Operating Voltage Range : 140 V - 270 V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_surface__3.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-surface-lheaarp6pl1w010.html,,Standard,SKULHEAARP6PL1W010,2117.00,1529.00,N/A,N/A,Key Features Environment Friendly : Environment-friendly as it does not contain Mercury Long life & Photobiologically Safe LEDs : L70B50: 50000 hours Operating Temperature : -10 °C to +45 °C Operating Voltage Range : 140 V - 270 V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_surface_.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/integra-neo-surface-lheaarp5pl1w010.html,,Standard,SKULHEAARP5PL1W010,2117.00,1529.00,N/A,N/A,Key Features Environment Friendly : Environment-friendly as it does not contain Mercury Long life & Photobiologically Safe LEDs : L70B50: 50000 hours Operating Temperature : -10 °C to +45 °C Operating Voltage Range : 140 V - 270 V,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/i/n/integra_neo_surface__1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdih1w035.html,,Standard,SKULHEEAWPDIH1W035,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_11.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbih1w035.html,,Standard,SKULHEEAWPBIH1W035,7250.00,5989.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_12.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdig1w035.html,,Standard,SKULHEEAWPDIG1W035,3000.00,2360.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_9.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbig1w035.html,,Standard,SKULHEEAWPBIG1W035,3000.00,1770.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_13.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdih1w025.html,,Standard,SKULHEEAWPDIH1W025,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_16.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbih1w025.html,,Standard,SKULHEEAWPBIH1W025,3000.00,2360.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_17.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdig1w025.html,,Standard,SKULHEEAWPDIG1W025,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_8.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbig1w025.html,,Standard,SKULHEEAWPBIG1W025,3000.00,1770.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_14.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdih1w015.html,,Standard,SKULHEEAWPDIH1W015,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_14.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbih1w015.html,,Standard,SKULHEEAWPBIH1W015,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_7.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdig1w015.html,,Standard,SKULHEEAWPDIG1W015,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbig1w015.html,,Standard,SKULHEEAWPBIG1W015,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_2.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdih1k025.html,,Standard,SKULHEEAWPDIH1K025,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_6.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbih1k025.html,,Standard,SKULHEEAWPBIH1K025,3000.00,2360.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_5.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdig1k025.html,,Standard,SKULHEEAWPDIG1K025,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbig1k025.html,,Standard,SKULHEEAWPBIG1K025,3000.00,2360.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_18.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpdih1k015.html,,Standard,SKULHEEAWPDIH1K015,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_1_9.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/cylindro-lheeawpbih1k015.html,,Standard,SKULHEEAWPBIH1K015,2233.00,1558.00,N/A,N/A,"Key Features Long life & photobiologically safe LED’s : L70B50: 50000 hours Operating voltage range : (140 - 270) V AC Operating temperature : -10 °C to +45 °C Applications : Suitable for Retail stores/Hypermarkets, Hotel lobbies/Waiting area, Restaurants, Museums & Airport lounges",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/c/y/cylindro_4.jpg,N/A,N/A,N/A,N/A,10,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp7pl1w018.html,,Standard,SKULHEWELP7PL1W018,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_1_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp6pl1w018.html,,Standard,SKULHEWELP6PL1W018,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_1_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp7pl1w015.html,,Standard,SKULHEWELP7PL1W015,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_1_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp6pl1w015.html,,Standard,SKULHEWELP6PL1W015,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_1_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp7pl1w012.html,,Standard,SKULHEWELP7PL1W012,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_1_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp6pl1w012.html,,Standard,SKULHEWELP6PL1W012,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp7pl1w006.html,,Standard,SKULHEWELP7PL1W006,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-square-lhewelp6pl1w006.html,,Standard,SKULHEWELP6PL1W006,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_square.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp7pl1w018.html,,Standard,SKULHEWEKP7PL1W018,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_7.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp6pl1w018.html,,Standard,SKULHEWEKP6PL1W018,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_6.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp7pl1w015.html,,Standard,SKULHEWEKP7PL1W015,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_5.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp6pl1w015.html,,Standard,SKULHEWEKP6PL1W015,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_4.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp7pl1w012.html,,Standard,SKULHEWEKP7PL1W012,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_3.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp6pl1w012.html,,Standard,SKULHEWEKP6PL1W012,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp7pl1w006.html,,Standard,SKULHEWEKP7PL1W006,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/edgepro-round-lhewekp6pl1w006.html,,Standard,SKULHEWEKP6PL1W006,2233.00,1558.00,N/A,N/A,"Key Features Environment friendly : Environment-friendly as it does not contain Mercury Energy efficient and low heat dissipation Instant light with low running temperatures Applications : Ideally suitable for office lighting, showrooms,high-end residences",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/e/d/edgepro_round.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/rise-lhebmip7pz1w015.html,,Standard,SKULHEBMIP7PZ1W015,2233.00,1558.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/r/i/rise_2.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/rise-lhebmip6pz1w015.html,,Standard,SKULHEBMIP6PZ1W015,2233.00,1558.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/r/i/rise_1.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
Havells,Professional_Lighting,indoor-commercial,https://havells.com/business/for-industrial/professional-lighting/indoor-commercial/rise-lhebmip5pz1w015.html,,Standard,SKULHEBMIP5PZ1W015,2233.00,1558.00,N/A,N/A,Key Features Long life : Long life & photobiologically safe LED’s Delivers excellent illumination & comfort in low ceiling areas High performance electronic driver ensures zero maintenance Environment friendly : Environment-friendly as it does not contain Mercury,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/r/i/rise.jpg,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CE, ce, isi, ISI, ul",ON,India,N/A,
