Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Variant_Description,SKU,MRP,Selling_Price,Dealer_Price,Product_Description,Image_URL,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Havells,Personal_Grooming,male-grooming-kit,https://havells.com/home-appliances/personal-grooming/male-grooming-kit/st7000-dual-blade-shimmer-ghpttfasbk00.html,,Standard,SKUGHPTTFASBK00,2695.00,1925.00,N/A,"Key Features IPX6 Washable Shimmer (Shaver cum Trimmer)  : Shaver cum Trimmer with 100% waterproof technology Shave : Get a close shave upto 0.1 mm Trim : Get stubble, short beard your long beard with 3 trimming combs available Edge : Get those sharp beard cheek lines 3 Combs to perfectly trim any length of beard Specially designed dual blade to ensure precise edging Shave off the beard and get a clean shaven look comfortably Guarantee : 2 year on product",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/PG/GHPTTFASBK00.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",onsWashing,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt4441-trim-star-beard-trimmer-ghpttabybk00.html,,Standard,SKUGHPTTABYBK00,1995.00,999.00,N/A,Key Features 80 minutes of charging gives 2 hours of run time without comb attachment zero trim look upto 13 mm Guarantee : 2 year product Guarantee,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/t/bt4441.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",onsWashing,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt6112-beard-trimmer-ghpttabsbk00.html,,Standard,SKUGHPTTABSBK00,1695.00,1049.00,N/A,Key Features 1.5 hours of charging gives 1.5 hours of run time without comb attachment zero trim look upto 13 mm Guarantee : 2 year product Guarantee,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghpttabsbk00_3__1.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",onsWashing,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt6111-beard-trimmer-ghpttabrrd00.html,,Standard,SKUGHPTTABRRD00,1695.00,999.00,N/A,Key Features 1.5 hours of charging gives 1.5 hours of run time without comb attachment zero trim look upto 13 mm Guarantee : 2 year product Guarantee,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghpttabrrd00-9.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",on,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt9000-zoom-wheel-beard-trimmer-ghpttaazbl00.html,,Standard,SKUGHPTTAAZBL00,2395.00,1599.00,N/A,"Key Features Capture Trim Technology : Extra wide mouth opening ensures 2x faster cutting in 1-stroke Unique Auto Lock Zoom Wheel : 20 lock-in-length settings from 0.5 mm to 10 mm with a precision for 0.5 mm Micro USB Quick Charge : 90 minutes quick charge with 50 minutes of run time. The trimmer does not include power adapter, Only USB cable is available. Washable Blade : U-shape stainlees steel washable blade",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghpttaazbl00_1.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",on,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt5112c-beard-trimmer-ghpttaatbr00.html,,Standard,SKUGHPTTAATBR00,1595.00,999.00,N/A,Key Features Run time : 8 hours of charging and 45 minutes of run time Customize your beard : Length settings from 0.5 mm to 4 mm with a step size of 0.5 mm Battery indicator : LED battery indicator to know when your trimmer needs to be charged Warranty : 2 years on product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/PG/GHPTTAATBR00.jpg,Warranty : 2 years,https://integration-5ojmyuq-hkosayfn2zwv6.ap-3.magentosite.cloud/media/wysiwyg/Brochure-and-pricelist/Male_Grooming/Catalogue_Havells_Male_Grooming.pdf,"CE, ISI, ul, ce, isi, Ce",onsWashing,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt8700-ipx7-titanium-beard-trimmer-ghpttabngr00.html,,Standard,SKUGHPTTABNGR00,2595.00,1599.00,N/A,Key Features Run Time : 90 minutes of charging ensures 120 minutes run time Customize your Beard : customize beard shape with upto 13 mm of length setting Battery Indicator : LED battery indicator to know when your trimmer needs to be charged Warranty : 2 year on product,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghpttabngr00_1_.jpg,Warranty : 2 year,N/A,"CE, ISI, ul, ce, isi, Ce",on,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt5113-beard-trimmer-ghpttabcml00.html,,Standard,SKUGHPTTABCML00,1995.00,849.00,N/A,Key Features 2 hours of charging gives 2 hours of run time without comb attachment zero trim look upto 13 mm Guarantee : 2 year product Guarantee,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/g/h/ghpttabcml00.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",onsWashing,India,N/A
Havells,Personal_Grooming,trimmers,https://havells.com/home-appliances/personal-grooming/trimmers/bt5100c-beard-trimmer-ghpttaalbk00.html,,Standard,SKUGHPTTAALBK00,1595.00,799.00,N/A,Key Features 8 hours of full charge gives 45 mins of run time up to 17 mm length settings for achieving all trending styles To lock the comb at desired length setting Guarantee : 2 year product Guarantee,https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/b/t/bt5100c.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",onsWashing,India,N/A
Havells,Personal_Grooming,shavers,https://havells.com/home-appliances/personal-grooming/shavers/rs7005-3-head-rotary-shaver-ghpssaaird00.html,,Standard,SKUGHPSSAAIRD00,2795.00,1949.00,N/A,"Key Features Comfortable Shave : 3D floating veneer system for a comfortable shave, even in neck and jawline Smooth & Faster Shave : Double ring circular blade for precision guided smoother and faster shave Blades : Automatic grinding blade enures continous and long lasting blade sharpness Waterproof : IPX7 Waterproof system for wet & dry use",https://havells.com/media/catalog/product/cache/844a913d283fe95e56e39582c5f2767b/import/PG/GHPSSAAIRD00.jpg,N/A,N/A,"CE, ISI, ul, ce, isi, Ce",on,India,N/A
