Brand,Main_Category,Sub_Category,Source_URL,Model_Name,Product_Description,Color_Finish,MRP,Dealer_Price,SKU,Image_URL,Warranty,Datasheet_URL,Certifications,BIS_Registration,Country_of_Origin,HSN_Code
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,NIPPY HS,1200mm Sweep3 G-Tech BladesMatt White,Matt White,2899,N/A,NIPPYHS-MATTWHIT,https://cms.polycab.com/media/y3mfdyru/fcesest141m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,JUNO,1200mm Sweep3 Ribbed CRCA BladesClassic White,Classic White,2899,N/A,JUNO-CLASSICW,https://cms.polycab.com/media/umdf5f15/fcesest150m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,JUNO,1200mm Sweep3 Ribbed CRCA BladesClassic Brown,Classic Brown,2899,N/A,JUNO-CLASSICB,https://cms.polycab.com/media/3kifppgp/fcesnst151m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,JUNO,1200mm Sweep3 Ribbed CRCA BladesClassic Ivory,Classic Ivory,2899,N/A,JUNO-CLASSICI,https://cms.polycab.com/media/lr5b5b30/fcesyst152m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,ZOOMER HS,600mm Sweep3 G-Tech BladesLuster Brown,Brown,2799,N/A,ZOOMERHS-BROWN,https://cms.polycab.com/media/pninpyi1/fcesest149m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,ZOOMER HS,600mm Sweep3 G-Tech BladesWhite,White,2799,N/A,ZOOMERHS-WHITE,https://cms.polycab.com/media/mxzayqq0/fcesest147m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,ceiling-fan,https://polycab.com/fans/ceiling-fan/c?page=15,ZOOMER HS,600mm Sweep3 G-Tech BladesLuster Brown,Brown,2799,N/A,ZOOMERHS-BROWN,https://cms.polycab.com/media/lpmlsiyo/fcesest023m_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery HS Table Fan,400mm Sweep3 BladesWhite (With Copper Motor),White,4199,N/A,AERYHSTABL-WHITE,https://cms.polycab.com/media/blke1off/ftahsst017p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery HS Table Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,4199,N/A,AERYHSTABL-BLUE,https://cms.polycab.com/media/oyrmf0tw/ftahsst016p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery HS Table Fan,400mm Sweep3 BladesBlack (With Copper Motor),Black,4199,N/A,AERYHSTABL-BLACK,https://cms.polycab.com/media/vq1bsqef/ftahsst018p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery HS Table Fan,400mm Sweep3 BladesTurquoise Blue (With Copper Motor),Blue,4199,N/A,AERYHSTABL-BLUE,https://cms.polycab.com/media/jtcjp2yv/ftahsst015p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery HS Table Fan,400mm Sweep3 BladesBlue (With Copper Motor),Blue,4199,N/A,AERYHSTABL-BLUE,https://cms.polycab.com/media/o2xapcxo/ftahsst014p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery Table Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,3599,N/A,AERYTABLEF-BLUE,https://cms.polycab.com/media/rt3jtpon/ftansst024p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery Table Fan,400mm Sweep3 BladesWhite (With Copper Motor),White,3599,N/A,AERYTABLEF-WHITE,https://cms.polycab.com/media/aaahftzs/ftansst025p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery Table Fan,400mm Sweep3 BladesBlack (With Copper Motor),Black,3599,N/A,AERYTABLEF-BLACK,https://cms.polycab.com/media/vpdflv0h/ftansst026p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery Table Fan,400mm Sweep3 BladesTurquoise Blue (With Copper Motor),Blue,3599,N/A,AERYTABLEF-BLUE,https://cms.polycab.com/media/2rvbmqy0/ftansst027p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Aery Table Fan,400mm Sweep3 BladesBlue (With Copper Motor),Blue,3599,N/A,AERYTABLEF-BLUE,https://cms.polycab.com/media/dmzno1do/ftansst019p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,table-fan,https://polycab.com/fans/table-fan/c,Elanza,400mm Sweep5 BladesWhite Grey (With Copper Motor),White,3499,N/A,ELANZA-WHITE,https://cms.polycab.com/media/2oqbnfit/ftansst023p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aerobliss Metal Wall Fan,450mm Sweep3 BladesBlack Chrome (With Copper Motor),Black,6999,N/A,AEROBLISSM-BLACK,https://cms.polycab.com/media/txqlorhy/fpehsst032p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery HS Wall Fan,400mm Sweep3 BladesWhite (With Copper Motor),White,4299,N/A,AERYHSWALL-WHITE,https://cms.polycab.com/media/dsvhymho/fwahsst022p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery HS Wall Fan,400mm Sweep3 BladesTurquoise Blue (With Copper Motor),Blue,4299,N/A,AERYHSWALL-BLUE,https://cms.polycab.com/media/vb4hidhb/fwahsst020p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery HS Wall Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,4299,N/A,AERYHSWALL-BLUE,https://cms.polycab.com/media/nfgbqt0z/fwahsst021p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery HS Wall Fan,400mm Sweep3 BladesBlue (With Copper Motor),Blue,4299,N/A,AERYHSWALL-BLUE,https://cms.polycab.com/media/dvapf2vt/fwahsst015p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery HS Wall Fan,400mm Sweep3 BladesBlack (With Copper Motor),Black,4299,N/A,AERYHSWALL-BLACK,https://cms.polycab.com/media/zu4ggidb/fwahsst023p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery Wall Fan,400mm Sweep3 BladesWhite (With Copper Motor),White,3699,N/A,AERYWALLFA-WHITE,https://cms.polycab.com/media/syujdtg2/fwansst026p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery Wall Fan,400mm Sweep3 BladesTurquoise Blue (With Copper Motor),Blue,3699,N/A,AERYWALLFA-BLUE,https://cms.polycab.com/media/ldwllkxs/fwansst024p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery Wall Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,3699,N/A,AERYWALLFA-BLUE,https://cms.polycab.com/media/wmtp45nk/fwansst025p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery Wall Fan,400mm Sweep3 BladesBlack (With Copper Motor),Black,3699,N/A,AERYWALLFA-BLACK,https://cms.polycab.com/media/pyilitpa/fwansst027p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Aery Wall Fan,400mm Sweep3 BladesBlue (With Copper Motor),Blue,3699,N/A,AERYWALLFA-BLUE,https://cms.polycab.com/media/gszlu5mn/fwansst018p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c,Elanza Wall Fan,400mm Sweep5 BladesWhite Grey (With Copper Motor),White,3599,N/A,ELANZAWALL-WHITE,https://cms.polycab.com/media/yhdd4i0c/fwansst023p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,wall-fan,https://polycab.com/fans/wall-fan/c?page=2,FANTASY CABIN Fan,300mm Sweep3 BladesWhite (With Copper Motor),White,2999,N/A,FANTASYCAB-WHITE,https://cms.polycab.com/media/pbupwren/fwahsst016p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Marvo Anti-Mosquito Pedestal Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,5199,N/A,MARVOANTIM-BLUE,https://cms.polycab.com/media/ic1hpuf5/fpensst043p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery HS Pedestal Fan,400mm Sweep3 BladesTurquoise Blue (With Copper Motor),Blue,4999,N/A,AERYHSPEDE-BLUE,https://cms.polycab.com/media/5rea4rjg/fpehsst023p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery HS Pedestal Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,4999,N/A,AERYHSPEDE-BLUE,https://cms.polycab.com/media/1hvnlune/fpehsst024p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery HS Pedestal Fan,400mm Sweep3 BladesBlue (With Copper Motor),Blue,4999,N/A,AERYHSPEDE-BLUE,https://cms.polycab.com/media/o3xgozik/fpehsst015p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery HS Pedestal Fan,400mm Sweep3 BladesWhite (With Copper Motor),White,4999,N/A,AERYHSPEDE-WHITE,https://cms.polycab.com/media/yusnkhbw/fpehsst025p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery HS Pedestal Fan,400mm Sweep3 BladesBlack (With Copper Motor),Black,4999,N/A,AERYHSPEDE-BLACK,https://cms.polycab.com/media/3skhw4bl/fpehsst026p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery Pedestal Fan,400mm Sweep3 BladesSky Blue (With Copper Motor),Blue,4499,N/A,AERYPEDEST-BLUE,https://cms.polycab.com/media/2zdbd52o/fpensst037p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery Pedestal Fan,400mm Sweep3 BladesWhite (With Copper Motor),White,4499,N/A,AERYPEDEST-WHITE,https://cms.polycab.com/media/xp4kcder/fpensst038p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery Pedestal Fan,400mm Sweep3 BladesTurquoise Blue (With Copper Motor),Blue,4499,N/A,AERYPEDEST-BLUE,https://cms.polycab.com/media/jxeddj2b/fpensst036p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery Pedestal Fan,400mm Sweep3 BladesBlack (With Copper Motor),Black,4499,N/A,AERYPEDEST-BLACK,https://cms.polycab.com/media/f3biolqr/fpensst039p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Aery Pedestal Fan,400mm Sweep3 BladesBlue (With Copper Motor),Blue,4499,N/A,AERYPEDEST-BLUE,https://cms.polycab.com/media/3qcpwwer/fpensst028p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c,Elanza Pedestal Fan,400mm Sweep5 BladesWhite Grey (With Copper Motor),White,4299,N/A,ELANZAPEDE-WHITE,https://cms.polycab.com/media/klyntnu2/fpensst035p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c?page=2,Optima Mini Pedestal Fan,400mm Sweep5 BladesBlack (With Copper Motor),Black,3999,N/A,OPTIMAMINI-BLACK,https://cms.polycab.com/media/ak5jzdem/fpensst048p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c?page=2,Optima Mini Pedestal Fan,400mm Sweep5 BladesWhite (With Copper Motor),White,3999,N/A,OPTIMAMINI-WHITE,https://cms.polycab.com/media/3effb45n/fpensst047p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,pedestal-fan,https://polycab.com/fans/pedestal-fan/c?page=2,Optima Mini Pedestal Fan,400mm Sweep5 BladesTurquoise Blue (With Copper Motor),Blue,3999,N/A,OPTIMAMINI-BLUE,https://cms.polycab.com/media/rzcdi41w/fpensst049p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,SUPERB Heavy Duty Exhaust,450mm SweepSilver Grey Exhaust Fan,Silver,9499,N/A,SUPERBHEAV-SILVER,https://cms.polycab.com/media/zenfwnfy/fexinhd009p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,SUPERB Heavy Duty Exhaust,380mm SweepSilver Grey Exhaust Fan,Silver,6999,N/A,SUPERBHEAV-SILVER,https://cms.polycab.com/media/pwtfx0kz/fexinhd008p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,SUPERB Heavy Duty Exhaust,300mm SweepSilver Grey Exhaust Fan,Silver,4799,N/A,SUPERBHEAV-SILVER,https://cms.polycab.com/media/ufphwbwb/fexinhd010p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,Freshner ES Metal,225mm SweepGold Black Exhaust Fan,Gold,2799,N/A,FRESHNERES-GOLD,https://cms.polycab.com/media/airnspj5/fexdove008p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,FRESHLY PRIME BLDC,150mm SweepClassic White Exhaust Fan,Classic White,2799,N/A,FRESHLYPRI-CLASSICW,https://cms.polycab.com/media/wpudxvnh/fexdove049p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,FRESHLY PRIME PREMIUM,150mm SweepClassic White Exhaust Fan,Classic White,2399,N/A,FRESHLYPRI-CLASSICW,https://cms.polycab.com/media/a20lrx3h/fexdove047p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,Freshner ES Metal,300mm SweepGold Black Exhaust Fan,Gold,2299,N/A,FRESHNERES-GOLD,https://cms.polycab.com/media/z0vfaw2m/fexdove009p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,FRESHLY PRIME,150mm SweepWood Exhaust Fan,Exhaust Fan,2199,N/A,FRESHLYPRI-EXHAUSTF,https://cms.polycab.com/media/cbjjeco0/fexdove036p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,FRESHLY PRIME,150mm SweepWhite Exhaust Fan,White,2199,N/A,FRESHLYPRI-WHITE,https://cms.polycab.com/media/mp4l5ah3/fexdove035p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,FRESHLY PRIME,150mm SweepSteel Exhaust Fan,Exhaust Fan,2199,N/A,FRESHLYPRI-EXHAUSTF,https://cms.polycab.com/media/mswes2yv/fexdove037p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,Freshner ES Metal,150mm SweepGold Black Exhaust Fan,Gold,2199,N/A,FRESHNERES-GOLD,https://cms.polycab.com/media/owaek4xe/fexdove012p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c,Freshner ES Metal Reversible,225mm SweepGold Black Exhaust Fan,Gold,2199,N/A,FRESHNERES-GOLD,https://cms.polycab.com/media/fsyfuqv4/fexdove038p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO,250mm SweepBlack Exhaust Fan,Black,2099,N/A,FRESHNERNE-BLACK,https://cms.polycab.com/media/o2xjxaiw/fexdove026p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO,250mm SweepWhite Exhaust Fan,White,2099,N/A,FRESHNERNE-WHITE,https://cms.polycab.com/media/02jdm144/fexdove025p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO HS,200mm SweepBlack Exhaust Fan,Black,2049,N/A,FRESHNERNE-BLACK,https://cms.polycab.com/media/ah3gy4tn/fexdove024p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO HS,200mm SweepWhite Exhaust Fan,White,2049,N/A,FRESHNERNE-WHITE,https://cms.polycab.com/media/j5mp1gao/fexdove023p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO,200mm SweepWhite Exhaust Fan,White,1999,N/A,FRESHNERNE-WHITE,https://cms.polycab.com/media/jh2hg0ui/fexdove021p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO,200mm SweepBlack Exhaust Fan,Black,1999,N/A,FRESHNERNE-BLACK,https://cms.polycab.com/media/w0wc0gnj/fexdove022p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,AIROFRESH,150mm SweepSteel Exhaust Fan,Exhaust Fan,1899,N/A,AIROFRESH-EXHAUSTF,https://cms.polycab.com/media/yrxhp1oc/fexdoaf004p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO HS,150mm SweepWhite Exhaust Fan,White,1849,N/A,FRESHNERNE-WHITE,https://cms.polycab.com/media/0offn5bt/fexdove019p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO HS,150mm SweepBlack Exhaust Fan,Black,1849,N/A,FRESHNERNE-BLACK,https://cms.polycab.com/media/ssvhnzzk/fexdove020p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO,150mm SweepWhite Exhaust Fan,White,1799,N/A,FRESHNERNE-WHITE,https://cms.polycab.com/media/q1xjne5v/fexdove017p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,FRESHNER NEO,150mm SweepBlack Exhaust Fan,Black,1799,N/A,FRESHNERNE-BLACK,https://cms.polycab.com/media/ipvo3ooh/fexdove018p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=2,AIROFRESH,150mm SweepWhite Exhaust Fan,White,1799,N/A,AIROFRESH-WHITE,https://cms.polycab.com/media/rzof5abl/fexdoaf002p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=3,AIROFRESH,100mm SweepSteel Exhaust Fan,Exhaust Fan,1699,N/A,AIROFRESH-EXHAUSTF,https://cms.polycab.com/media/zz3dwq0j/fexdoaf003p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=3,FRESHNER AXIAL,150mm SweepWhite Exhaust Fan,White,1599,N/A,FRESHNERAX-WHITE,https://cms.polycab.com/media/mulfejfk/fexdove033p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=3,FRESHNER AXIAL,150mm SweepBlack Exhaust Fan,Black,1599,N/A,FRESHNERAX-BLACK,https://cms.polycab.com/media/wrsfq1d4/fexdove034p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,exhaust-fan,https://polycab.com/fans/exhaust-fan/c?page=3,AIROFRESH,100mm SweepWhite Exhaust Fan,White,1499,N/A,AIROFRESH-WHITE,https://cms.polycab.com/media/1tfhrt4c/fexdoaf001p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,air-circulator,https://polycab.com/fans/air-circulator/c,Superb Air Circulator Pedestal Fan,750mm Sweep3 Blades,Standard,17999,N/A,SUPERBAIRC,https://cms.polycab.com/media/sw5nz2js/facpest006p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,air-circulator,https://polycab.com/fans/air-circulator/c,Superb Air Circulator Wall Fan,750mm Sweep3 Blades,Standard,15999,N/A,SUPERBAIRC,https://cms.polycab.com/media/ebajrk2h/facwast003p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,air-circulator,https://polycab.com/fans/air-circulator/c,Superb Air Circulator Pedestal Fan,600mm Sweep3 Blades,Standard,14999,N/A,SUPERBAIRC,https://cms.polycab.com/media/qf5ej5iq/facpest005p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,air-circulator,https://polycab.com/fans/air-circulator/c,Superb Air Circulator Pedestal Fan,450mm Sweep3 Blades,Standard,12999,N/A,SUPERBAIRC,https://cms.polycab.com/media/e3kh1o3n/facpest004p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,air-circulator,https://polycab.com/fans/air-circulator/c,Superb Air Circulator Wall Fan,600mm Sweep3 Blades,Standard,11999,N/A,SUPERBAIRC,https://cms.polycab.com/media/cvnbuiox/facwast002p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,air-circulator,https://polycab.com/fans/air-circulator/c,Superb Air Circulator Wall Fan,450mm Sweep3 Blades,Standard,10999,N/A,SUPERBAIRC,https://cms.polycab.com/media/ovebne2r/facwast001p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,farrata-fan,https://polycab.com/fans/farrata-fan/c,AEROBLISS FARRATA Fan,450mm Sweep3 BladesBlack Chrome,Black,6899,N/A,AEROBLISSF-BLACK,https://cms.polycab.com/media/ftyk05ua/fpehsst027p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,farrata-fan,https://polycab.com/fans/farrata-fan/c,MAARUT Farrata Fan,450mm Sweep3 BladesSilver,Silver,6699,N/A,MAARUTFARR-SILVER,https://cms.polycab.com/media/2tmfepdv/fpensst008p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,farrata-fan,https://polycab.com/fans/farrata-fan/c,THUNDERSTORM FARRATA Fan,500mm Sweep3 BladesBlack Chrome,Black,6299,N/A,THUNDERSTO-BLACK,https://cms.polycab.com/media/jhjmwh04/fpensst050p_img_001.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,farrata-fan,https://polycab.com/fans/farrata-fan/c,THUNDERSTROM NEO Fan,500mm Sweep3 BladesGrey,Grey,6199,N/A,THUNDERSTR-GREY,https://cms.polycab.com/media/i3ob42xw/fpensst052p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,farrata-fan,https://polycab.com/fans/farrata-fan/c,SUNAMI FARRATA BLACK CHROME II Fan,500mm Sweep3 BladesBlack Chrome,Black,6099,N/A,SUNAMIFARR-BLACK,https://cms.polycab.com/media/wmalliog/fpensst030p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
Polycab,Fans,farrata-fan,https://polycab.com/fans/farrata-fan/c,AFRESH NEO Fan,400mm Sweep3 BladesBlack,Black,4999,N/A,AFRESHNEOF-BLACK,https://cms.polycab.com/media/0fwobdzw/fpehsst033p_img_01.png?format=webp,N/A,N/A,N/A,N/A,India,N/A
